beta
6.517144167113728
25.761830577571974
8.46032387810761
4.624899373797012
-7.1170037376520074
2.0538457723167642
8.544963981593018
-7.091197984820092
-10.260829265214081
-5.972898705863776
-0.3271008512229322
12.54623010130157
-3.127161897879457
15.16942147399194
10.524191391094853
-9.207236946512609
4.014323876901786
-10.599922682891473
-4.96657743215494
-55.66413628847867
-27.33325648474367
-2.5732965004720296
0.33655754258868775
-0.7879521279724905
1.3663296754772591
-4.854439475380713
10.877141858073568
37.116034556167406
2.8904517994525087
-4.376201797867091
-37.13890828344578
-9.412923456410335
-1.5021222241679555
6.6556842415831365
36.48295119807778
27.883435961358774
-95.52211526668711
1.1913742759850257
-0.5190617963566959
-0.42574511624935296
-19.082857049552707
-34.70657294197682
-5.6799959306660766
-2.5473232253983515
0.42887263661699065
36.87858559417363
1.083188209708227
7.7432982861836885
-10.251098671485074
2.5663297330156944
-3.521855896097775
-5.8929060260985064
3.9507804992613234
-15.118104150840535
4.590984407275663
-1.441047912193146
7.168997923891688
12.380997669900655
-6.552421783482902
6.890424875398213
9.38445475997956
-4.865057455305985
-116.84546179503
-14.123650724691505
2.71469821475609
-8.317729354278262
-8.54149154844571
-6.023951863190001
10.030233648529263
-6.2414657878697435
-24.401611546070477
-2.654946159244155
-7.203154591887697
-6.271109749324345
14.857480789160576
-1.0760044605142993
9.136901422368702
-3.829080949345592
-11.879749683594603
10.727520556857167
-12.151515838264384
-3.308194474287675
0.23994996257733936
-2.5446458971599415
-0.014004443646694786
-72.52909993045854
9.57590773136335
18.696309863650804
-2.7585869867646777
1.1681158962252458
4.659721470097326
-160.12246659198357
-12.809338338107152
0.5904378516916562
-6.40654196770148
-4.403655536085478
5.509671954051658
-15.193913103253664
-6.599070270340321
-2.033087549458968
17.22041695046059
4.315899824798052
-2.1724328629882845
-7.787312858332864
-5.689655204339476
23.684379875917376
-1.783346541867191
9.665290298944315
-11.513917683227548
15.288154239418846
5.40628923440654
8.549293579300366
-0.5190242232267104
0.05711562620739949
-1.34347262901285
0.6524042239389709
1.112390166287589
-5.572932325404061
-8.817901509029404
6.653320377638955
5.780776029563744
8.766432480798441
18.637575922201147
-4.5409639700951265
13.723042531987643
-0.5331719611689558
5.87882286215311
-84.71437088414424
-2.0668964357039257
4.067578924172962
-67.78290202824456
2.7143466673940324
1.5782981135771916
53.2638664476447
-0.01448337493121965
-6.247199109342381
7.699672295674931
3.9714900869513134
2.7347931444803923
7.960040277340179
-3.9175012245823746
1.659563841405366
4.706476095415812
-3.1393377556615714
-5.205360646710308
-24.728031451421256
-16.600178226316043
5.286875201056233
1.7574189390035682
